judgment_id,query_id,query,type,image_id,image_path,source_systems,best_rank,ranks_by_system,max_score,matched_keywords,detected_objects,brightness,contrast,saturation,warmth,relevance,confidence,comment
q009__GeH1kcP4u7o,Q009,warm golden hour light,style_text,GeH1kcP4u7o,data\unsplash-lite\images\GeH1kcP4u7o.jpg,faiss_style_rerank,4,faiss_style_rerank:4,0.445047,abstract;art;color;dark;dawn;energy;flame;flare;girl;gold;image;insubstantial;light;luminescence;orange;silhouette;silhouetted;solar;sun;sunlight;sunset,vase,0.400271,0.262142,0.908881,0.749955,2,high,
q009__bY6baTGwoG0,Q009,warm golden hour light,style_text,bY6baTGwoG0,data\unsplash-lite\images\bY6baTGwoG0.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,4,faiss_baseline:4|qdrant_filtered:4|qdrant_object_rerank:4|qdrant_semantic:4,0.281516,beach;cloud;cloudy;coast;dark;dawn;dusk;halloweeen;horizon;landscape;nature;ocean;orange;outdoors;red sky;scenery;sea;sky;storm;sunrise;sunset;water,,0.201138,0.202991,0.550255,0.581766,1,medium,
q009__4JNVKCuPikc,Q009,warm golden hour light,style_text,4JNVKCuPikc,data\unsplash-lite\images\4JNVKCuPikc.jpg,faiss_style_rerank,5,faiss_style_rerank:5,0.444900,agelaius;animal;beak;bird;black;blackbird;crow;dark;dawn;dusk;early;evening;flora;grass;marsh;marsh grass;marsh wren;moody;morning;nature;night;orange;outdoors;perched;plant;red sky;reed;shape;silhouette;sky;sun;sunlight;sunrise;sunset;yellow,bird,0.405172,0.291608,0.833181,0.765700,2,high,
q009__6UbLS0jdxoo,Q009,warm golden hour light,style_text,6UbLS0jdxoo,data\unsplash-lite\images\6UbLS0jdxoo.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,5,faiss_baseline:5|qdrant_filtered:5|qdrant_object_rerank:5|qdrant_semantic:5,0.280484,animal;automobile;bird;boat;canine;car;dawn;desert;dog;dune;dusk;flamingo;flying;fog;golden retriever;horizon;landscape;mammal;mist;nature;oars;ocean;outdoors;paddle;panoramic;pet;red sky;ripple;rowboat;sailboat;sand;scenery;sea;sky;soil;sunlight;sunrise;sunset;transportation;vehicle;vessel;water;watercraft;waterfowl;weather,,0.414140,0.140406,0.479727,0.624462,2,low,
q009__2qQgdily4tY,Q009,warm golden hour light,style_text,2qQgdily4tY,data\unsplash-lite\images\2qQgdily4tY.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,6,faiss_baseline:6|qdrant_filtered:6|qdrant_object_rerank:6|qdrant_semantic:6,0.280481,alley;alleyway;architecture;atmospheric phenomenon;automobile;brick;building;car;city;citylife;cobblestone;dark;dawn;downtown;drive;dusk;evening;housing;intersection;light;lighting;morning;nature;night;outdoors;path;pavement;poster;red sky;road;sedan;sidewalk;silhouette;sky;street;sunlight;sunny;sunrise;sunset;suv;town;traffic;transport;transportation;travel;urban;van;vehicle;walkway;weather,car;traffic light,0.442368,0.302366,0.338100,0.565383,2,high,
q009__bgf55eR6vTM,Q009,warm golden hour light,style_text,bgf55eR6vTM,data\unsplash-lite\images\bgf55eR6vTM.jpg,faiss_style_rerank,6,faiss_style_rerank:6,0.441509,adventure;architecture;beach;building;dawn;dusk;flare;foam;land;landscape;leisure activities;light;mesa;mountain;mountain range;nature;ocean;outdoors;promontory;red sky;sea;sea waves;sky;spot;sunlight;sunrise;sunset;surf;tower;water;wave,,0.495735,0.212884,0.701820,0.738288,2,high,
q009__ZM7PgZ1zU2k,Q009,warm golden hour light,style_text,ZM7PgZ1zU2k,data\unsplash-lite\images\ZM7PgZ1zU2k.jpg,faiss_style_rerank|faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,7,faiss_baseline:10|faiss_style_rerank:7|qdrant_filtered:10|qdrant_object_rerank:10|qdrant_semantic:10,0.439501,atmosphere;atmospheric phenomenon;bled;cloud;dawn;dusk;fire fog;fire sunrise;fog;fog on the sun;foggy;forest;golden hour;landscape;mist;nature;outdoors;pylon;red sky;scenery;sky;slope;sunlight;sunray;sunrise;sunset;tree;trees;weather;wildfire,,0.408287,0.174581,0.729563,0.720011,2,high,
q009__jN6veAO4R3w,Q009,warm golden hour light,style_text,jN6veAO4R3w,data\unsplash-lite\images\jN6veAO4R3w.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,7,faiss_baseline:7|qdrant_filtered:7|qdrant_object_rerank:7|qdrant_semantic:7,0.280090,atmosphere;beach;calm;cloud;coast;evening;horizon;layers;minimal;nature;ocean;oregon;outdoors;pacific ocean;pnw;sea;sea waves;seascape;shore;shoreline;sky;sport;sports;sunrise;sunset;surfing;tsunami;water;wave;waves;wind wave,person,0.544077,0.264536,0.305196,0.583081,2,low,
q009__0K96UecwvOk,Q009,warm golden hour light,style_text,0K96UecwvOk,data\unsplash-lite\images\0K96UecwvOk.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,8,faiss_baseline:8|qdrant_filtered:8|qdrant_object_rerank:8|qdrant_semantic:8,0.279931,afterglow;atmosphere;dawn;dusk;flare;golden hour;golden light;grass;horizon;landscape;lensflare;light;morning;nature;outdoors;plant;red sky;scenery;sillouette;sky;sun;sunlight;sunrise;sunset;utility pole,,0.291298,0.283950,0.705608,0.632327,2,high,
q009__C1ccrG_QW8c,Q009,warm golden hour light,style_text,C1ccrG_QW8c,data\unsplash-lite\images\C1ccrG_QW8c.jpg,faiss_style_rerank,8,faiss_style_rerank:8,0.439210,beach;building;coast;dawn;ditch;dusk;exercise;fitness;flare;grass;horizon;jogging;light;nature;ocean;office building;orange;outdoors;pacific ocean;plant;red sky;scenery;shore;silhouette;sky;sport;sports;sun;sunlight;sunrise;sunset;west coast;working out,,0.620844,0.231227,0.618783,0.724920,2,high,
q009__5Uov8YWmoso,Q009,warm golden hour light,style_text,5Uov8YWmoso,data\unsplash-lite\images\5Uov8YWmoso.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,9,faiss_baseline:9|qdrant_filtered:9|qdrant_object_rerank:9|qdrant_semantic:9,0.279692,flashlight;human;lamp;led;lighting;person;spotlight,person,0.453864,0.293085,0.242038,0.572543,2,high,
q009__MNrYmRgM7mg,Q009,warm golden hour light,style_text,MNrYmRgM7mg,data\unsplash-lite\images\MNrYmRgM7mg.jpg,faiss_style_rerank,9,faiss_style_rerank:9,0.438481,cloud;countryside;cumulus;dawn;day;dusk;environment;fog;hazy;ice;idyllic;land;landscape;mesa;mountain;mountain range;nature;nature no people;non-urban scene;outdoors;panoramic cloudscape;peak;range;red sky;scenery;sky;sky beauty in nature scenics;sun;sunlight;sunrise;sunset;tranquil scene;tranquility;volcano;weather;wilderness,,0.299939,0.135616,0.988127,0.749374,2,high,
q009__5NyN-wyH3qE,Q009,warm golden hour light,style_text,5NyN-wyH3qE,data\unsplash-lite\images\5NyN-wyH3qE.jpg,faiss_style_rerank,10,faiss_style_rerank:10,0.425528,abies;animal;background;bird;blog;bright;cloud;clouds;conifer;dawn;daybreak;daylight;dusk;fir;fire;flare;flying;forest;golden;grass;light;mountains;nature;outdoors;plant;red sky;sky;sparkle;spruce;sun;sunlight;sunrise;sunset;sunshine;tree;trees;vegetation;wallpaper,,0.463311,0.298271,0.602573,0.696111,2,high,
q010__9swU_dZxwGg,Q010,low contrast pastel tones,style_text,9swU_dZxwGg,data\unsplash-lite\images\9swU_dZxwGg.jpg,faiss_style_rerank|qdrant_filtered|faiss_baseline|qdrant_object_rerank|qdrant_semantic,1,faiss_baseline:3|faiss_style_rerank:1|qdrant_filtered:2|qdrant_object_rerank:3|qdrant_semantic:3,0.453043,animal;architecture;arecaceae;astronomy;azure sky;back;backgrounds;bird;building;dawn;dusk;flare;light;moon;nature;night;outdoors;outer space;palm tree;plant;purple;red sky;silhouette;sky;space;summer;sunlight;sunrise;sunset;tower;tree;tropical;universe;wallpapers,bird,0.518884,0.260157,0.266017,0.479755,2,high,
q010__JINHNZ9d9Nc,Q010,low contrast pastel tones,style_text,JINHNZ9d9Nc,data\unsplash-lite\images\JINHNZ9d9Nc.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic|faiss_style_rerank,1,faiss_baseline:1|faiss_style_rerank:3|qdrant_filtered:1|qdrant_object_rerank:1|qdrant_semantic:1,0.445242,cloud;clouds;dawn;dusk;exercise;experimental;fitness;flare;horizon;iphone wallpaper;landscape;light;long exposure;martial arts;nature;ocean;outdoors;panoramic;photo;photography;red sky;sand;scenery;sea;sky;sport;sports;sun;sunlight;sunrise;sunset;sunset wallpaper;tai chi;wallpaper;water;waves;working out,,0.596041,0.249705,0.407306,0.453005,2,high,
q010__CgksNg0iiI8,Q010,low contrast pastel tones,style_text,CgksNg0iiI8,data\unsplash-lite\images\CgksNg0iiI8.jpg,faiss_baseline|qdrant_object_rerank|qdrant_semantic,2,faiss_baseline:2|qdrant_object_rerank:2|qdrant_semantic:2,0.284575,abstract;background;blur;colorful;dawn;dusk;exercise;fitness;horizon;landscape;madison;midwest;minimal;minimalism;nature;no people;ocean;outdoors;panoramic;photo;photography;red sky;scenery;sea;sky;smooth;sport;sports;sun;sunrise;sunset;text;transportation;vertical;wallpaper;water;wisconsin;working out,,0.620764,0.133244,0.466025,0.641702,2,high,
q010__uiTHYGkak4U,Q010,low contrast pastel tones,style_text,uiTHYGkak4U,data\unsplash-lite\images\uiTHYGkak4U.jpg,faiss_style_rerank,2,faiss_style_rerank:2,0.449492,afterglow;atmosphere;city;dawn;dusk;hill;horizon;kosovo;landscape;moon;morning;mountain;mountain range;mountains;nature;orange;outdoors;pink;plateau;red sky;red sky at morning;scenery;sky;sunrise;sunset,,0.565792,0.287306,0.278025,0.577759,2,high,
q010__bGyQN6GvRnc,Q010,low contrast pastel tones,style_text,bGyQN6GvRnc,data\unsplash-lite\images\bGyQN6GvRnc.jpg,qdrant_filtered|faiss_baseline|qdrant_object_rerank|qdrant_semantic,3,faiss_baseline:4|qdrant_filtered:3|qdrant_object_rerank:4|qdrant_semantic:4,0.281196,aerial;aerial view;art;atmosphere;atmosphere of earth;azure sky;beautiful;close up;cloud;coast;computer wallpaper;cumulus;dji;dog;drone;drone view;fog;france;geological phenomenon;girls;green;hurricane;land;landscape;mist;nature;ocean;outdoors;painting;phenomenon;photo;photos;rainbow;scenery;sea;shoreline;sky;slope;smoke;space;storm;summer;texture;topdown;water;watercolor paint;weather;woman,,0.744710,0.069856,0.170913,0.489669,2,high,
q010__E25aPlvcqtU,Q010,low contrast pastel tones,style_text,E25aPlvcqtU,data\unsplash-lite\images\E25aPlvcqtU.jpg,qdrant_filtered|faiss_baseline|faiss_style_rerank|qdrant_object_rerank|qdrant_semantic,4,faiss_baseline:5|faiss_style_rerank:5|qdrant_filtered:4|qdrant_object_rerank:5|qdrant_semantic:5,0.442659,architecture;azure sky;building;cloud;dawn;dusk;green;horizon;land;landscape;nature;ocean;outdoors;panoramic;red sky;ripple;scenery;sea;sky;sun;sunrise;sunset;tower;water,,0.475482,0.254049,0.397186,0.438663,2,high,
q010__PBKWzc7JWVI,Q010,low contrast pastel tones,style_text,PBKWzc7JWVI,data\unsplash-lite\images\PBKWzc7JWVI.jpg,faiss_style_rerank|qdrant_filtered|faiss_baseline|qdrant_object_rerank|qdrant_semantic,4,faiss_baseline:9|faiss_style_rerank:4|qdrant_filtered:6|qdrant_object_rerank:9|qdrant_semantic:9,0.444013,architecture;azure sky;backgrounds;building;california;cloud;dawn;dusk;exercise;fitness;flare;horizon;land;landscape;light;malibu;martial arts;motion;motion blur;nature;ocean;orange;outdoors;panoramic;pattern;photo;photography;pink;plateau;red sky;ripple;sand;scenery;sea;sky;speed blur;sport;sports;standing;sun;sunlight;sunrise;sunset;tai chi;texture;tower;tundra;wallpapers;water;waves;working out;yellow,,0.513660,0.195361,0.295339,0.567079,2,high,
q010__YNMoV6YHXFY,Q010,low contrast pastel tones,style_text,YNMoV6YHXFY,data\unsplash-lite\images\YNMoV6YHXFY.jpg,qdrant_filtered|faiss_baseline|qdrant_object_rerank|qdrant_semantic,5,faiss_baseline:6|qdrant_filtered:5|qdrant_object_rerank:6|qdrant_semantic:6,0.280202,atmospheric evening;blossom;field;first flowers;flower;flower arrangement;flower bouquet;flowers;fog;geranium;grassland;hd wallpapers;lilac;mother nature;nature;peonies;peony;petal;plant;rug;smoke;snowflowers;spring;sunset;trees;walk;wood,teddy bear,0.683143,0.123759,0.273123,0.402785,2,medium,
q010__LG53ZixprjM,Q010,low contrast pastel tones,style_text,LG53ZixprjM,data\unsplash-lite\images\LG53ZixprjM.jpg,faiss_style_rerank,6,faiss_style_rerank:6,0.442171,architecture;basin;blue;building;bunker;bush;canyon;cliff;clouds;desert;dreamscape;freeway;ground;highway;landscape;mesa;mountain;moutains;nature;outdoors;panoramic;plant;plateau;promontory;road;scenery;sky;snow canyon;sunrise;tower;utah;utah state parks;valley;vegetation;vision;wilderness,,0.483504,0.282679,0.240688,0.456192,1,high,
q010__E5zjehlPyGA,Q010,low contrast pastel tones,style_text,E5zjehlPyGA,data\unsplash-lite\images\E5zjehlPyGA.jpg,faiss_style_rerank,7,faiss_style_rerank:7,0.441353,azure sky;battleship;blue sky;boardwalk;boat;bridge;building;calm;cliff;cloud;clouds;cumulus;dawn;dock;dusk;fireworks;flare;fog;horizon;lake;lake winnebago;landscape;light;long exposure;midwest;military;minimal;mist;motion;nature;navy;night;no people;office building;outdoors;panoramic;pier;port;rainbow;red sky;reflection;river;sailboat;scenery;ship;sky;smoke;sphere;sun;sunrise;sunset;transportation;vehicle;vertical;vessel;water;watercraft;waterfront;weather;wisconsin,,0.482867,0.235559,0.307427,0.412353,2,high,
q010__KavNcj_rHJI,Q010,low contrast pastel tones,style_text,KavNcj_rHJI,data\unsplash-lite\images\KavNcj_rHJI.jpg,qdrant_filtered|faiss_baseline|qdrant_object_rerank|qdrant_semantic,7,faiss_baseline:10|qdrant_filtered:7|qdrant_object_rerank:10|qdrant_semantic:10,0.276305,animal;anther;apidae;bee;blossom;cherry blossom;crocus;flower;flowers;food;geranium;insect;invertebrate;leaf;moody;mountains;petal;plant;pollen;produce;tree,,0.254523,0.180195,0.260855,0.491905,1,medium,
q010__iWW1TDy2Go,Q010,low contrast pastel tones,style_text,_iWW1TDy2Go,data\unsplash-lite\images\_iWW1TDy2Go.jpg,faiss_baseline|qdrant_object_rerank|qdrant_semantic,7,faiss_baseline:7|qdrant_object_rerank:7|qdrant_semantic:7,0.278345,abstract;backgrounds;girly;ocean;outdoors;pattern;reflection;ripple;ripples;rug;sky;summer;texture;tides;wallpaper;wallpapers;water;wave;waves,,0.525454,0.214470,0.513137,0.511942,2,high,
q010__6OuoxMVmc44,Q010,low contrast pastel tones,style_text,6OuoxMVmc44,data\unsplash-lite\images\6OuoxMVmc44.jpg,faiss_baseline|qdrant_object_rerank|qdrant_semantic,8,faiss_baseline:8|qdrant_object_rerank:8|qdrant_semantic:8,0.277806,astronomy;coast;fishing;flare;full moon;horizon;lagoon;lake;life buoy;light;moon;nature;night;ocean;outdoors;outer space;ripple;sea;sea waves;shoreline;sky;space;sport;sports;standing;sun;universe;water,,0.359655,0.155545,0.609100,0.367958,2,low,
q010__KZJKg7pvIYA,Q010,low contrast pastel tones,style_text,KZJKg7pvIYA,data\unsplash-lite\images\KZJKg7pvIYA.jpg,qdrant_filtered,8,qdrant_filtered:8,0.276181,aerial view;animal;apparel;aquatic;art;azure;back;beach;bird;birds eye;blue;body of water;clothing;coast;dance pose;desert;dji;dune;flamingo;foam;ice;landscape;leisure activities;mavic;motion;movement;nature;navy blue;ocean;outdoors;ripple;sand;scenery;sea;shoreline;skin;sky;smoke;soil;texture;transportation;vehicle;water;wave;waves;wool,,0.581240,0.206075,0.449816,0.540342,1,high,
q010__nP1EL_8dLc4,Q010,low contrast pastel tones,style_text,nP1EL_8dLc4,data\unsplash-lite\images\nP1EL_8dLc4.jpg,faiss_style_rerank,8,faiss_style_rerank:8,0.439823,anther;beautiful;blossom;carnation;dahlia;dark;droplet;flora;flower;flower arrangement;flower bouquet;flowers;fragrant;geranium;green;grow;human;lilac;mist;nature;ornament;peony;people;person;petal;pink;plant;purple;raindrops;romance;rose;water,potted plant,0.146611,0.193613,0.284677,0.511877,0,medium,
q010__4UBHkX2rlMY,Q010,low contrast pastel tones,style_text,4UBHkX2rlMY,data\unsplash-lite\images\4UBHkX2rlMY.jpg,qdrant_filtered,9,qdrant_filtered:9,0.275817,acanthaceae;black;blossom;cherry blossom;dark;flower;flowers;geranium;hd;human;jasmine;micro;moody;person;petal;plant;purple,,0.098091,0.087363,0.333712,0.492433,0,medium,
q010__xVNs2PaWtrE,Q010,low contrast pastel tones,style_text,xVNs2PaWtrE,data\unsplash-lite\images\xVNs2PaWtrE.jpg,faiss_style_rerank,9,faiss_style_rerank:9,0.438985,azure sky;background;beach;coast;contrast;dawn;dusk;horizon;landscape;nature;new zealand;ocean;outdoors;panoramic;red sky;sand;scenery;sea;shoreline;sigma;sky;sony;sun;sunlight;sunrise;sunset;wallpaper;water;waves;west coast,,0.556721,0.230692,0.270301,0.481643,2,high,
q010__Om51NdOhNX4,Q010,low contrast pastel tones,style_text,Om51NdOhNX4,data\unsplash-lite\images\Om51NdOhNX4.jpg,qdrant_filtered,10,qdrant_filtered:10,0.275296,architecture;astronomy;azure sky;blur;boat;building;cloud;dawn;dusk;experimental;fireworks;full moon;horizon;landscape;moon;nature;night;ocean;outdoors;outer space;panoramic;pastals;photo;photography;red sky;sailboat;scenery;sea;sky;space;sphere;standing;sunrise;sunset;tower;transportation;universe;vehicle;vibrant;wallpaper;water,,0.491018,0.125756,0.324467,0.462361,2,high,
q010__Pp6efQ_ghiA,Q010,low contrast pastel tones,style_text,Pp6efQ_ghiA,data\unsplash-lite\images\Pp6efQ_ghiA.jpg,faiss_style_rerank,10,faiss_style_rerank:10,0.438265,arecaceae;backgrounds;dawn;dusk;flare;girly;gradient;light;nature;outdoors;palm;palm tree;palmtree;plant;purple;red sky;silhouette;sky;summer;sunlight;sunrise;sunset;tree;tropical;wallpapers,umbrella,0.601526,0.226729,0.272301,0.551842,2,high,
q011__QY6RO5kyvvo,Q011,high contrast black and white,style_text,QY6RO5kyvvo,data\unsplash-lite\images\QY6RO5kyvvo.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,1,faiss_baseline:1|qdrant_filtered:1|qdrant_object_rerank:1|qdrant_semantic:1,0.306220,blossom;carnation;daffodil;flower;flower arrangement;flower bouquet;geranium;gladiolus;peony;plant;pollen;rose,,0.228256,0.190692,0.000000,0.500000,2,high,
q011__j6IPqZV5JHw,Q011,high contrast black and white,style_text,j6IPqZV5JHw,data\unsplash-lite\images\j6IPqZV5JHw.jpg,faiss_style_rerank,1,faiss_style_rerank:1,0.410639,background;blackandwhite;botanical;bw;canopy;cap;clothing;hat;monochrome;monstera;plant;plants;silhouette;sun hat;umbrella;white;white background,person,0.572976,0.425240,0.000000,0.500000,2,high,
q011__qJmfb_wWXhw,Q011,high contrast black and white,style_text,qJmfb_wWXhw,data\unsplash-lite\images\qJmfb_wWXhw.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,2,faiss_baseline:2|faiss_style_rerank:2|qdrant_filtered:2|qdrant_object_rerank:2|qdrant_semantic:2,0.391659,b&w;black;black and white;cloud;clouds;cloudscape;conifer;curve;dark;dirt road;flora;grass;gravel;landscape;monochrome;nature;no color;oak;outdoors;park;person;pine;plant;road;silhouette;sky;stark;sycamore;travel;tree;trees;walking;white;yew,person,0.390507,0.303478,0.000000,0.500000,2,high,
q011__PGD3-wQDZ9k,Q011,high contrast black and white,style_text,PGD3-wQDZ9k,data\unsplash-lite\images\PGD3-wQDZ9k.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,3,faiss_baseline:3|qdrant_filtered:3|qdrant_object_rerank:3|qdrant_semantic:3,0.299380,acanthaceae;annonaceae;blossom;flower;ground;leaf;plant;rose;silhouette;tree;veins,potted plant,0.090696,0.079163,0.000000,0.500000,2,high,
q011__rhWFXsgOXbY,Q011,high contrast black and white,style_text,rhWFXsgOXbY,data\unsplash-lite\images\rhWFXsgOXbY.jpg,faiss_style_rerank,3,faiss_style_rerank:3,0.387310,animal;apparel;arbour;architecture;arecaceae;automobile;blossom;building;car;car wash;city;clothing;coat;concert;crowd;dinosaur;fireworks;flare;flower;garden;gardening;house;housing;ivy;jar;leaf;light;motorcycle;nature;night;outdoors;overcoat;palm tree;paper;plant;porch;reptile;rock concert;root;silhouette;sky;stage;summer;sunlight;town;transportation;tree;tropical;urban;vegetation;vehicle;villa,,0.418703,0.380048,0.000000,0.500000,2,high,
q011__E2kFHkrozhA,Q011,high contrast black and white,style_text,E2kFHkrozhA,data\unsplash-lite\images\E2kFHkrozhA.jpg,faiss_style_rerank,4,faiss_style_rerank:4,0.385291,arch;archaeology;arched;architecture;black and white;building;column;dark;female;frame;glass;indoor;indoors;lamp;moody;picture window;pillar;rain;rain drop;rain drops;raindrop;raindrops;silhouette;skylight;spirituality;wet day;wet weather;window;window pane,,0.268484,0.369417,0.101128,0.502030,2,high,
q011__s0xEPfyYjfU,Q011,high contrast black and white,style_text,s0xEPfyYjfU,data\unsplash-lite\images\s0xEPfyYjfU.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,4,faiss_baseline:4|qdrant_filtered:4|qdrant_object_rerank:4|qdrant_semantic:4,0.293379,backgrounds;black;black and white;black background;bloom;blossom;contrast;dark;dark rose;delicate;flora;floral;flower;layers;light;monochrome;petal;petals;plant;rose;shadow;soft;spiral;still life photography;white,donut,0.152931,0.175474,0.000000,0.500000,2,high,
